Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,782791,-,-,-,47.49,-93.02,-6,464,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,6,18,18,30,208,48,643,1.2000000000000002,16.7,75.58,964,8.700000000000001
2013,6,18,19,30,60,26,373,0.9,13.8,84.72,964,9.600000000000001
2013,6,18,20,30,0,0,0,1,12,93.16,964,8.1
2013,6,18,21,30,0,0,0,1,11.100000000000001,100.14,964,7.4
2013,6,18,22,30,0,0,0,1,10.3,105.37,964,7
2013,6,18,23,30,0,0,0,1,9.700000000000001,108.42,963,6.7
2013,6,19,0,30,0,0,0,1,9.200000000000001,108.99000000000001,963,6.7
2013,6,19,1,30,0,0,0,0.9,8.6,107.02,963,7.1000000000000005
2013,6,19,2,30,0,0,0,0.8,8.1,102.72,963,7.5
2013,6,19,3,30,0,0,0,0.8,8.200000000000001,96.47,963,7.9
2013,6,19,4,30,3,3,0,1.2000000000000002,9.600000000000001,88.39,963,8.3
2013,6,19,5,30,57,57,0,1.7000000000000002,12,79.77,963,8.8
2013,6,19,6,30,181,132,143,1.6,14.5,70.22,963,9.600000000000001
2013,6,19,7,30,332,201,264,1.6,17.6,60.22,963,10.8
2013,6,19,8,30,390,292,153,1.8,20.5,50.120000000000005,962,12
2013,6,19,9,30,375,332,57,1.8,22.6,40.35,962,13.4
2013,6,19,10,30,167,162,6,1.9000000000000001,23.8,31.68,961,14.100000000000001
2013,6,19,11,30,826,353,525,2,24.400000000000002,25.580000000000002,961,14.5
2013,6,19,12,30,838,359,525,2,24.700000000000003,24.28,961,14.600000000000001
2013,6,19,13,30,887,109,885,1.8,24.700000000000003,28.48,961,14.600000000000001
2013,6,19,14,30,647,343,377,1.7000000000000002,24.900000000000002,36.24,961,14.600000000000001
2013,6,19,15,30,590,235,507,1.7000000000000002,24.900000000000002,45.64,960,14.700000000000001
2013,6,19,16,30,274,237,67,1.6,24.6,55.660000000000004,960,14.8
2013,6,19,17,30,361,70,711,1.5,24.3,65.75,960,15.3
2013,6,19,18,30,195,53,568,1,21.6,75.54,960,16.5
2013,6,19,19,30,36,31,56,0.8,18.900000000000002,84.68,960,16.7
2013,6,19,20,30,0,0,0,0.9,17.3,93.13,961,15.4
2013,6,19,21,30,0,0,0,0.9,16.900000000000002,100.11,961,15.3
2013,6,19,22,30,0,0,0,0.9,16.400000000000002,105.34,961,15.4
2013,6,19,23,30,0,0,0,0.9,15.8,108.4,961,15.4
2013,6,20,0,30,0,0,0,0.9,15.5,108.98,961,15.4
2013,6,20,1,30,0,0,0,0.9,15.200000000000001,107.02,961,15.200000000000001
2013,6,20,2,30,0,0,0,0.8,15,102.73,961,15
2013,6,20,3,30,0,0,0,0.7000000000000001,15,96.48,961,15
2013,6,20,4,30,7,7,0,0.7000000000000001,15.600000000000001,88.42,961,15.5
2013,6,20,5,30,47,47,0,1,16.900000000000002,79.8,962,16
2013,6,20,6,30,147,128,56,1.4000000000000001,18.1,70.25,962,16.5
2013,6,20,7,30,212,192,40,1.5,19.400000000000002,60.25,961,17.2
2013,6,20,8,30,129,129,0,1.4000000000000001,20.8,50.15,961,18.1
2013,6,20,9,30,232,224,11,1.1,22.1,40.38,961,18.8
2013,6,20,10,30,196,189,8,0.5,23.6,31.7,962,19.200000000000003
2013,6,20,11,30,286,273,15,0.2,25,25.580000000000002,962,18.900000000000002
2013,6,20,12,30,421,385,39,0.4,25.400000000000002,24.27,962,17.8
2013,6,20,13,30,332,313,21,0.7000000000000001,24.3,28.45,962,17.900000000000002
2013,6,20,14,30,303,286,21,1.3,22.5,36.21,962,17.8
2013,6,20,15,30,293,271,31,2.1,21.1,45.61,962,17.8
2013,6,20,16,30,147,147,0,2.5,20.200000000000003,55.620000000000005,961,18.2
2013,6,20,17,30,271,155,282,2.5,19.700000000000003,65.71000000000001,961,17.900000000000002
2013,6,20,18,30,140,89,201,2,17.7,75.5,961,17.1
2013,6,20,19,30,20,20,0,2,16.400000000000002,84.65,961,16.3
2013,6,20,20,30,0,0,0,2.1,15.5,93.10000000000001,962,15.4
2013,6,20,21,30,0,0,0,2.3000000000000003,14.8,100.08,961,14.8
2013,6,20,22,30,0,0,0,2.4000000000000004,14.4,105.33,961,14.4
2013,6,20,23,30,0,0,0,2.4000000000000004,14.100000000000001,108.39,960,14.100000000000001
2013,6,21,0,30,0,0,0,2.6,13.9,108.98,959,13.9
2013,6,21,1,30,0,0,0,3,13.600000000000001,107.03,958,13.600000000000001
2013,6,21,2,30,0,0,0,3.3000000000000003,13.700000000000001,102.75,957,13.600000000000001
2013,6,21,3,30,0,0,0,3.3000000000000003,13.8,96.51,956,13.8
2013,6,21,4,30,3,3,0,3.1,13.600000000000001,88.44,956,13.600000000000001
2013,6,21,5,30,7,7,0,2.7,13.5,79.83,956,13.4
2013,6,21,6,30,114,112,5,1.9000000000000001,14,70.28,956,13.5
2013,6,21,7,30,322,204,238,0.8,15.3,60.29,956,14.200000000000001
2013,6,21,8,30,423,288,212,0.8,16.8,50.19,956,15.5
2013,6,21,9,30,550,352,260,1.8,17.8,40.42,957,16.3
2013,6,21,10,30,761,322,517,2.3000000000000003,18.7,31.73,959,16
2013,6,21,11,30,763,375,430,2.3000000000000003,20,25.6,959,15.9
2013,6,21,12,30,572,454,130,2.2,21.1,24.26,960,16.3
2013,6,21,13,30,537,432,120,2.1,21.900000000000002,28.43,961,16.7
2013,6,21,14,30,536,391,181,1.9000000000000001,22.200000000000003,36.18,961,17
2013,6,21,15,30,517,306,302,1.7000000000000002,22.3,45.57,961,17.1
2013,6,21,16,30,463,173,514,1.7000000000000002,22,55.58,961,17.2
2013,6,21,17,30,252,163,215,1.7000000000000002,21.700000000000003,65.67,961,17.400000000000002
2013,6,21,18,30,90,86,14,1.1,19.3,75.47,962,17.8
2013,6,21,19,30,24,24,0,1,17.5,84.62,962,17.400000000000002
2013,6,21,20,30,0,0,0,1,16.2,93.07000000000001,963,16.2
2013,6,21,21,30,0,0,0,0.9,15.3,100.06,963,15.3
2013,6,21,22,30,0,0,0,0.9,14.600000000000001,105.31,963,14.600000000000001
2013,6,21,23,30,0,0,0,0.9,14,108.39,963,14
2013,6,22,0,30,0,0,0,1,13.5,108.99000000000001,962,13.5
2013,6,22,1,30,0,0,0,1,13,107.05,962,13
2013,6,22,2,30,0,0,0,1.2000000000000002,12.700000000000001,102.77,962,12.700000000000001
2013,6,22,3,30,0,0,0,1.4000000000000001,12.5,96.54,962,12.5
2013,6,22,4,30,3,3,0,1.7000000000000002,12.700000000000001,88.47,962,12.4
2013,6,22,5,30,17,17,0,2,13.100000000000001,79.87,962,12.600000000000001
2013,6,22,6,30,29,29,0,2.5,13.9,70.32000000000001,962,13
2013,6,22,7,30,25,25,0,2.7,14.700000000000001,60.33,962,13.5
2013,6,22,8,30,394,291,162,2.7,15.5,50.230000000000004,962,13.8
2013,6,22,9,30,426,353,96,2.7,16.3,40.45,961,14.100000000000001
2013,6,22,10,30,141,139,2,2.6,17.1,31.76,961,14.600000000000001
2013,6,22,11,30,213,203,10,2.6,17.8,25.62,961,15.100000000000001
2013,6,22,12,30,258,246,13,2.7,18.400000000000002,24.26,960,15.600000000000001
2013,6,22,13,30,495,419,86,2.7,18.7,28.41,960,15.8
2013,6,22,14,30,201,195,8,2.4000000000000004,19,36.15,960,15.9
2013,6,22,15,30,237,227,14,2,19.1,45.54,960,15.9
2013,6,22,16,30,74,74,0,1.9000000000000001,18.8,55.550000000000004,960,15.9
2013,6,22,17,30,34,34,0,2,18.6,65.64,960,15.700000000000001
2013,6,22,18,30,137,91,184,1.7000000000000002,16.8,75.44,960,15.3
2013,6,22,19,30,30,30,0,1.4000000000000001,15.3,84.59,959,14.8
2013,6,22,20,30,0,0,0,1.4000000000000001,14.200000000000001,93.05,959,14.200000000000001
2013,6,22,21,30,0,0,0,1.6,13.4,100.05,959,13.4
2013,6,22,22,30,0,0,0,1.7000000000000002,12.8,105.31,959,12.8
2013,6,22,23,30,0,0,0,1.5,12.3,108.39,958,12.200000000000001
2013,6,23,0,30,0,0,0,1.5,12,109,957,11.9
2013,6,23,1,30,0,0,0,1.4000000000000001,11.700000000000001,107.07000000000001,956,11.700000000000001
2013,6,23,2,30,0,0,0,1.3,11.4,102.8,956,11.4
2013,6,23,3,30,0,0,0,1.4000000000000001,11.3,96.57000000000001,956,11.3
2013,6,23,4,30,3,3,0,1.8,11.700000000000001,88.51,956,11.3
2013,6,23,5,30,12,12,0,2.1,12.5,79.91,955,11.700000000000001
2013,6,23,6,30,18,18,0,2.3000000000000003,13.4,70.36,955,12.700000000000001
2013,6,23,7,30,35,35,0,2.5,14.600000000000001,60.370000000000005,954,13.5
2013,6,23,8,30,192,187,7,2.9000000000000004,16.5,50.27,953,14.9
2013,6,23,9,30,205,199,9,3.4000000000000004,18.1,40.5,952,16.5
2013,6,23,10,30,247,236,13,3.5,19.1,31.8,952,17.1
2013,6,23,11,30,124,124,0,3.2,20.400000000000002,25.650000000000002,951,17.900000000000002
2013,6,23,12,30,681,447,257,3,22,24.27,951,19
2013,6,23,13,30,292,278,16,3.3000000000000003,23.200000000000003,28.41,951,20.3
2013,6,23,14,30,526,392,165,3.9000000000000004,23.200000000000003,36.13,951,20.1
2013,6,23,15,30,692,107,835,3.9000000000000004,22.900000000000002,45.52,952,18
2013,6,23,16,30,491,140,620,3.5,22.5,55.53,952,16.6
2013,6,23,17,30,374,71,735,3.2,22.3,65.62,953,16
2013,6,23,18,30,182,63,473,2.3000000000000003,20.1,75.42,953,15.4
2013,6,23,19,30,44,31,144,1.7000000000000002,18,84.58,954,14.8
2013,6,23,20,30,0,0,0,1.4000000000000001,16.400000000000002,93.04,955,14.100000000000001
2013,6,23,21,30,0,0,0,1.2000000000000002,15.3,100.04,955,13.8
2013,6,23,22,30,0,0,0,1.1,14.4,105.31,956,13.600000000000001
2013,6,23,23,30,0,0,0,1.1,13.600000000000001,108.4,956,13.4
2013,6,24,0,30,0,0,0,1.1,12.9,109.02,957,12.9
2013,6,24,1,30,0,0,0,1,12.3,107.10000000000001,957,12.3
2013,6,24,2,30,0,0,0,1,11.700000000000001,102.83,957,11.700000000000001
2013,6,24,3,30,0,0,0,1,11.4,96.61,957,11.4
2013,6,24,4,30,15,11,151,1.2000000000000002,12.5,88.55,957,12.5
2013,6,24,5,30,132,39,533,1.7000000000000002,14.9,79.95,957,12.8
2013,6,24,6,30,297,57,715,1.9000000000000001,17.6,70.41,957,13.600000000000001
2013,6,24,7,30,467,78,789,2.2,20.6,60.42,957,15
2013,6,24,8,30,630,89,848,2.6,23,50.32,957,15.5
2013,6,24,9,30,773,89,901,2.8000000000000003,24.5,40.550000000000004,957,15.100000000000001
2013,6,24,10,30,875,93,921,2.8000000000000003,25.3,31.84,957,14.200000000000001
2013,6,24,11,30,933,99,925,2.6,25.900000000000002,25.68,956,14.200000000000001
2013,6,24,12,30,887,278,668,2.6,26.3,24.29,956,14.600000000000001
2013,6,24,13,30,902,95,918,2.6,26.400000000000002,28.400000000000002,956,15
2013,6,24,14,30,715,292,524,2.3000000000000003,26.3,36.12,956,15.3
2013,6,24,15,30,592,236,507,2,26,45.5,955,15.5
2013,6,24,16,30,532,93,774,1.6,25.200000000000003,55.51,955,15.700000000000001
2013,6,24,17,30,297,140,381,1.4000000000000001,24.700000000000003,65.6,955,16.5
2013,6,24,18,30,175,70,419,0.9,21.400000000000002,75.4,955,18
2013,6,24,19,30,31,30,7,0.8,19.3,84.56,955,16.900000000000002
2013,6,24,20,30,0,0,0,0.8,18.1,93.03,955,15.3
2013,6,24,21,30,0,0,0,0.8,17.6,100.04,955,14.8
2013,6,24,22,30,0,0,0,0.8,17.2,105.32000000000001,956,14.600000000000001
2013,6,24,23,30,0,0,0,0.7000000000000001,16.8,108.42,956,14.600000000000001
2013,6,25,0,30,0,0,0,0.8,16.2,109.05,956,14.3
2013,6,25,1,30,0,0,0,0.8,15.600000000000001,107.13,956,14.100000000000001
2013,6,25,2,30,0,0,0,0.7000000000000001,15.100000000000001,102.88,956,13.9
2013,6,25,3,30,0,0,0,0.7000000000000001,14.600000000000001,96.66,956,13.700000000000001
2013,6,25,4,30,6,6,0,0.7000000000000001,15.200000000000001,88.60000000000001,956,13.8
2013,6,25,5,30,75,61,78,0.9,16.900000000000002,80.01,956,15
2013,6,25,6,30,88,88,0,0.7000000000000001,18.8,70.47,956,15.4
2013,6,25,7,30,358,183,355,0.6000000000000001,21.400000000000002,60.47,956,16.5
2013,6,25,8,30,553,181,583,0.9,24.200000000000003,50.370000000000005,955,16.6
2013,6,25,9,30,759,85,888,1.3,25.900000000000002,40.6,955,16.900000000000002
2013,6,25,10,30,860,89,908,1.6,26.900000000000002,31.89,956,17.400000000000002
2013,6,25,11,30,916,93,914,1.8,27.400000000000002,25.72,956,18
2013,6,25,12,30,927,92,916,1.8,27.700000000000003,24.310000000000002,955,18.400000000000002
2013,6,25,13,30,888,92,906,1.7000000000000002,27.700000000000003,28.400000000000002,955,18.6
2013,6,25,14,30,806,88,889,1.7000000000000002,27.5,36.11,955,18.8
2013,6,25,15,30,684,81,861,1.7000000000000002,27.200000000000003,45.480000000000004,954,18.8
2013,6,25,16,30,534,72,814,1.7000000000000002,26.5,55.49,954,18.900000000000002
2013,6,25,17,30,366,62,734,1.7000000000000002,26.1,65.58,954,19.200000000000003
2013,6,25,18,30,199,49,598,1.2000000000000002,23.5,75.39,954,20
2013,6,25,19,30,58,26,334,0.9,21.400000000000002,84.56,954,20.3
2013,6,25,20,30,0,0,0,0.9,20.200000000000003,93.03,954,19.8
2013,6,25,21,30,0,0,0,0.9,19.8,100.05,954,19.8
2013,6,25,22,30,0,0,0,0.9,19.400000000000002,105.33,954,19.400000000000002
2013,6,25,23,30,0,0,0,0.9,19,108.45,953,19
2013,6,26,0,30,0,0,0,0.9,18.6,109.08,953,18.6
2013,6,26,1,30,0,0,0,0.9,18.2,107.18,952,18.2
2013,6,26,2,30,0,0,0,0.9,17.900000000000002,102.92,952,17.900000000000002
2013,6,26,3,30,0,0,0,0.8,17.5,96.71000000000001,952,17.5
2013,6,26,4,30,3,3,0,1,17.400000000000002,88.65,952,17.400000000000002
2013,6,26,5,30,38,38,0,1.2000000000000002,17.7,80.06,952,17.7
2013,6,26,6,30,238,101,409,1.2000000000000002,18.3,70.52,952,17.900000000000002
2013,6,26,7,30,41,41,0,1.2000000000000002,19.6,60.53,952,18.6
2013,6,26,8,30,55,55,0,1.5,21.6,50.43,951,20
2013,6,26,9,30,534,355,235,2,23.8,40.660000000000004,951,21.3
2013,6,26,10,30,547,418,152,2.4000000000000004,25.3,31.95,951,21.6
2013,6,26,11,30,884,143,823,2.7,26.200000000000003,25.77,951,21.6
2013,6,26,12,30,892,155,810,3,26.1,24.34,951,21.5
2013,6,26,13,30,867,137,829,3.2,25.6,28.41,951,21.200000000000003
2013,6,26,14,30,798,107,856,3.2,25.6,36.1,952,20.3
2013,6,26,15,30,453,327,179,3,25.6,45.47,952,19.900000000000002
2013,6,26,16,30,374,244,228,2.7,25.1,55.480000000000004,952,19.700000000000003
2013,6,26,17,30,366,64,729,2.5,24.8,65.57000000000001,952,19.400000000000002
2013,6,26,18,30,201,48,609,1.6,22.5,75.39,953,19.3
2013,6,26,19,30,59,25,354,1.1,20.400000000000002,84.55,953,18.900000000000002
2013,6,26,20,30,0,0,0,1,19,93.03,954,17.8
2013,6,26,21,30,0,0,0,0.9,18.3,100.06,954,17.3
2013,6,26,22,30,0,0,0,1,18.1,105.35000000000001,954,17
2013,6,26,23,30,0,0,0,1.1,18.2,108.48,954,17
2013,6,27,0,30,0,0,0,1.1,18.2,109.12,954,17
2013,6,27,1,30,0,0,0,1.1,18.1,107.22,954,17.3
2013,6,27,2,30,0,0,0,1,17.6,102.98,954,17.3
2013,6,27,3,30,0,0,0,0.9,16.900000000000002,96.77,954,16.900000000000002
2013,6,27,4,30,3,3,0,1.1,17.3,88.7,954,17
2013,6,27,5,30,58,57,8,1.6,18.7,80.12,953,17.6
2013,6,27,6,30,284,56,685,2.2,20.1,70.59,953,18
2013,6,27,7,30,367,174,393,2.6,21.6,60.59,953,17.900000000000002
2013,6,27,8,30,539,194,543,3.1,23,50.49,953,17.6
2013,6,27,9,30,760,77,901,3.4000000000000004,24.1,40.72,953,17
2013,6,27,10,30,863,79,925,3.6,24.8,32.01,953,16.400000000000002
2013,6,27,11,30,924,81,937,3.8000000000000003,25.3,25.82,953,15.9
2013,6,27,12,30,932,89,926,3.9000000000000004,25.5,24.38,953,15.700000000000001
2013,6,27,13,30,894,91,914,4,25.5,28.43,953,15.5
2013,6,27,14,30,811,92,889,3.9000000000000004,25.400000000000002,36.11,953,15.3
2013,6,27,15,30,685,93,844,3.7,25,45.47,953,15.3
2013,6,27,16,30,531,88,782,3.4000000000000004,24.3,55.480000000000004,953,15.200000000000001
2013,6,27,17,30,362,75,694,3.2,23.8,65.57000000000001,954,15.200000000000001
2013,6,27,18,30,148,88,238,2.5,21.5,75.38,953,15.3
2013,6,27,19,30,24,24,0,2.1,19.700000000000003,84.56,953,15.100000000000001
2013,6,27,20,30,0,0,0,2,18.400000000000002,93.04,953,14.8
2013,6,27,21,30,0,0,0,2.1,17.6,100.08,953,14.8
2013,6,27,22,30,0,0,0,2.1,16.900000000000002,105.38,953,14.9
2013,6,27,23,30,0,0,0,2.1,16.3,108.51,953,15.100000000000001
2013,6,28,0,30,0,0,0,2.2,15.9,109.17,952,15.3
2013,6,28,1,30,0,0,0,2.2,15.8,107.28,952,15.600000000000001
2013,6,28,2,30,0,0,0,2.3000000000000003,15.8,103.04,952,15.8
2013,6,28,3,30,0,0,0,2.2,15.9,96.83,952,15.9
2013,6,28,4,30,2,2,0,2.2,16.1,88.76,952,16
2013,6,28,5,30,34,34,0,2.6,16.7,80.19,953,16.400000000000002
2013,6,28,6,30,22,22,0,2.9000000000000004,17.400000000000002,70.65,954,16.7
2013,6,28,7,30,451,68,782,3.1,18.5,60.660000000000004,954,16.7
2013,6,28,8,30,379,288,142,3.1,19.8,50.56,954,16.6
2013,6,28,9,30,149,148,3,3,20.8,40.78,954,16.3
2013,6,28,10,30,119,119,0,3,21.6,32.07,954,16.2
2013,6,28,11,30,672,438,260,2.9000000000000004,22.200000000000003,25.88,954,16.2
2013,6,28,12,30,928,83,928,2.8000000000000003,22.700000000000003,24.42,954,16.2
2013,6,28,13,30,441,393,54,2.7,22.900000000000002,28.45,954,16.2
2013,6,28,14,30,248,238,13,2.6,22.400000000000002,36.12,954,16.3
2013,6,28,15,30,679,87,843,2.6,21.700000000000003,45.47,955,16.6
2013,6,28,16,30,392,237,274,2.5,20.8,55.47,955,16.900000000000002
2013,6,28,17,30,170,155,36,2.4000000000000004,20.400000000000002,65.57000000000001,955,17.3
2013,6,28,18,30,53,53,0,2.1,18.6,75.39,956,17.5
2013,6,28,19,30,13,13,0,2,17.5,84.56,956,17.2
2013,6,28,20,30,0,0,0,2.1,16.900000000000002,93.05,956,16.8
2013,6,28,21,30,0,0,0,1.9000000000000001,16.6,100.10000000000001,956,16.6
2013,6,28,22,30,0,0,0,1.7000000000000002,16.400000000000002,105.41,956,16.400000000000002
2013,6,28,23,30,0,0,0,1.5,16.2,108.56,956,16.2
2013,6,29,0,30,0,0,0,1.3,15.9,109.22,957,15.9
2013,6,29,1,30,0,0,0,1.1,15.5,107.34,957,15.5
2013,6,29,2,30,0,0,0,1.1,15.100000000000001,103.10000000000001,957,15.100000000000001
2013,6,29,3,30,0,0,0,1.2000000000000002,14.9,96.9,957,14.9
2013,6,29,4,30,2,2,0,1.5,15,88.82000000000001,958,15
2013,6,29,5,30,48,48,0,1.8,15.5,80.26,958,15.4
2013,6,29,6,30,183,127,169,1.9000000000000001,16.3,70.72,959,15.4
2013,6,29,7,30,358,178,370,2.1,17.900000000000002,60.730000000000004,959,15.700000000000001
2013,6,29,8,30,525,206,503,2.5,19.8,50.63,959,15.200000000000001
2013,6,29,9,30,770,95,892,2.8000000000000003,21.200000000000003,40.86,960,13.5
2013,6,29,10,30,673,380,347,2.9000000000000004,22,32.15,960,12.200000000000001
2013,6,29,11,30,818,355,515,2.7,22.5,25.95,960,12.100000000000001
2013,6,29,12,30,860,322,591,2.6,22.8,24.47,960,12.100000000000001
2013,6,29,13,30,752,356,451,2.4000000000000004,23,28.48,960,12.100000000000001
2013,6,29,14,30,791,180,756,2.2,23.1,36.13,960,12.200000000000001
2013,6,29,15,30,483,320,233,2,22.8,45.480000000000004,960,12.100000000000001
2013,6,29,16,30,514,150,643,1.8,22.200000000000003,55.480000000000004,961,12.200000000000001
2013,6,29,17,30,351,116,568,1.6,21.8,65.57000000000001,961,12.700000000000001
2013,6,29,18,30,189,76,451,0.9,19.1,75.4,961,14.700000000000001
2013,6,29,19,30,53,31,235,0.8,16.7,84.58,962,14.700000000000001
2013,6,29,20,30,0,0,0,0.9,15.3,93.08,962,12.8
2013,6,29,21,30,0,0,0,0.9,14.600000000000001,100.13,962,12.600000000000001
2013,6,29,22,30,0,0,0,0.8,14.200000000000001,105.45,962,12.5
2013,6,29,23,30,0,0,0,0.7000000000000001,13.8,108.61,963,12.700000000000001
2013,6,30,0,30,0,0,0,0.7000000000000001,13.4,109.28,963,12.700000000000001
2013,6,30,1,30,0,0,0,0.7000000000000001,12.9,107.41,964,12.700000000000001
2013,6,30,2,30,0,0,0,0.7000000000000001,12.8,103.18,964,12.600000000000001
2013,6,30,3,30,0,0,0,0.7000000000000001,12.700000000000001,96.98,964,12.5
2013,6,30,4,30,4,4,0,0.9,13.600000000000001,88.89,965,12.4
2013,6,30,5,30,76,59,106,1.3,15.700000000000001,80.33,965,13
2013,6,30,6,30,198,122,232,1.6,18,70.8,965,13.3
2013,6,30,7,30,375,162,435,1.7000000000000002,20.700000000000003,60.81,965,14.100000000000001
2013,6,30,8,30,616,90,831,2,22.900000000000002,50.71,965,13.3
2013,6,30,9,30,758,96,876,2.1,24.200000000000003,40.93,965,12.9
2013,6,30,10,30,863,102,899,2.2,25,32.22,965,12.8
2013,6,30,11,30,923,109,906,2.2,25.400000000000002,26.02,965,12.9
2013,6,30,12,30,803,376,469,2.1,25.6,24.53,965,13
2013,6,30,13,30,897,119,885,2,25.700000000000003,28.52,965,13
2013,6,30,14,30,563,386,219,1.9000000000000001,25.5,36.15,965,12.8
2013,6,30,15,30,687,116,815,1.8,25.200000000000003,45.49,965,12.5
2013,6,30,16,30,532,106,753,1.6,24.6,55.49,965,12.200000000000001
2013,6,30,17,30,362,90,659,1.4000000000000001,24.200000000000003,65.59,965,12.8
2013,6,30,18,30,193,67,502,0.9,21.1,75.41,966,14.5
2013,6,30,19,30,53,31,229,0.9,18.6,84.60000000000001,966,14.5
2013,6,30,20,30,0,0,0,0.9,17.5,93.10000000000001,966,12.100000000000001
2013,6,30,21,30,0,0,0,0.8,17.1,100.17,966,12.5
2013,6,30,22,30,0,0,0,0.8,16.400000000000002,105.5,967,12.8
2013,6,30,23,30,0,0,0,0.8,15.9,108.67,967,13.3
2013,7,1,0,30,0,0,0,0.8,15.5,109.35000000000001,967,13.8
2013,7,1,1,30,0,0,0,0.8,14.700000000000001,107.48,968,13.8
2013,7,1,2,30,0,0,0,0.8,13.600000000000001,103.25,968,13.200000000000001
2013,7,1,3,30,0,0,0,0.8,12.9,97.06,968,12.5
2013,7,1,4,30,10,9,63,1,13.3,88.95,969,12
2013,7,1,5,30,117,46,422,1.2000000000000002,14.700000000000001,80.41,969,12.100000000000001
2013,7,1,6,30,279,67,648,1.1,17,70.87,969,12.5
2013,7,1,7,30,454,79,772,1.1,20,60.88,969,13.3
2013,7,1,8,30,621,90,840,1.2000000000000002,22.8,50.78,969,12.700000000000001
2013,7,1,9,30,764,95,886,1.3,24.400000000000002,41.01,969,11.3
2013,7,1,10,30,787,275,607,1.4000000000000001,25.3,32.3,969,11.100000000000001
2013,7,1,11,30,847,307,602,1.3,25.8,26.1,969,11.200000000000001
2013,7,1,12,30,884,268,677,1.3,26.200000000000003,24.59,969,11.3
2013,7,1,13,30,825,295,603,1.2000000000000002,26.3,28.560000000000002,969,11.5
2013,7,1,14,30,716,285,534,1.1,26.200000000000003,36.17,968,11.700000000000001
2013,7,1,15,30,618,209,584,1,26,45.51,968,11.8
2013,7,1,16,30,541,84,806,0.9,25.6,55.5,968,11.9
2013,7,1,17,30,370,70,725,0.8,25.400000000000002,65.6,968,12.5
2013,7,1,18,30,200,53,586,1,21.900000000000002,75.43,968,12.8
2013,7,1,19,30,57,27,322,1.4000000000000001,18.6,84.62,968,14.3
2013,7,1,20,30,0,0,0,1.7000000000000002,16.1,93.14,968,12.600000000000001
2013,7,1,21,30,0,0,0,1.6,14.4,100.21000000000001,968,11.5
2013,7,1,22,30,0,0,0,1.3,13.3,105.56,968,9.9
2013,7,1,23,30,0,0,0,1.1,12.4,108.73,969,8.5
2013,7,2,0,30,0,0,0,1,11.8,109.43,969,7.6000000000000005
2013,7,2,1,30,0,0,0,0.9,11.5,107.56,969,7.4
2013,7,2,2,30,0,0,0,0.9,11.4,103.34,969,7.2
2013,7,2,3,30,0,0,0,0.8,11.100000000000001,97.14,968,7.2
2013,7,2,4,30,0,0,0,0.9,11.4,89.03,968,7.300000000000001
2013,7,2,5,30,114,47,404,1.1,12.8,80.49,968,7
2013,7,2,6,30,272,73,609,0.9,15.100000000000001,70.96000000000001,967,7.5
2013,7,2,7,30,445,91,731,0.8,18.400000000000002,60.97,967,9
2013,7,2,8,30,611,102,806,0.6000000000000001,21.8,50.870000000000005,967,9.4
2013,7,2,9,30,754,108,856,0.5,24.1,41.1,967,10.9
2013,7,2,10,30,861,113,885,0.6000000000000001,25.5,32.39,966,11.700000000000001
2013,7,2,11,30,921,115,898,0.8,26.400000000000002,26.19,966,12
2013,7,2,12,30,942,99,927,0.9,26.900000000000002,24.66,966,12.200000000000001
2013,7,2,13,30,906,98,920,1,27,28.61,965,12.4
2013,7,2,14,30,820,95,898,1,27,36.21,965,12.4
2013,7,2,15,30,522,302,314,0.9,26.8,45.53,965,12.4
2013,7,2,16,30,543,82,814,0.8,26.5,55.52,964,12.3
2013,7,2,17,30,372,70,730,0.7000000000000001,26.400000000000002,65.62,964,12.700000000000001
2013,7,2,18,30,201,54,586,0.7000000000000001,23.400000000000002,75.45,964,12.200000000000001
2013,7,2,19,30,57,27,319,0.9,20,84.65,964,14.8
2013,7,2,20,30,0,0,0,1,17.900000000000002,93.18,964,13.3
2013,7,2,21,30,0,0,0,1.1,16.900000000000002,100.26,965,13.3
2013,7,2,22,30,0,0,0,1.1,15.8,105.62,965,13
